date,model,dataset,params,mean_objective,std_objective,mean_time,std_time,worst_case,type,version
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 241, 'metric': 'auc_mu', 'lambda_l1': 4.660305471095387e-05, 'lambda_l2': 0.34873930075765774, 'num_leaves': 194, 'feature_fraction': 0.8647060298439863, 'bagging_fraction': 0.7788068215382161, 'bagging_freq': 4, 'min_data_in_leaf': 649}",-2.1988630717716826,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 351, 'metric': 'auc_mu', 'lambda_l1': 0.058986840703306745, 'lambda_l2': 2.2859948899303507e-08, 'num_leaves': 123, 'feature_fraction': 0.6506974170214622, 'bagging_fraction': 0.8403778253888206, 'bagging_freq': 3, 'min_data_in_leaf': 292}",-2.1994206878255524,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 323, 'metric': 'multi_error', 'lambda_l1': 7.93164962748618e-05, 'lambda_l2': 5.909915036713497e-07, 'num_leaves': 100, 'feature_fraction': 0.4382962515909106, 'bagging_fraction': 0.9412858043229184, 'bagging_freq': 4, 'min_data_in_leaf': 9}",-2.200691590767844,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 312, 'metric': 'multi_error', 'lambda_l1': 5.7539995133946356e-05, 'lambda_l2': 0.0011613576383096291, 'num_leaves': 96, 'feature_fraction': 0.9720703872649322, 'bagging_fraction': 0.8828924266420843, 'bagging_freq': 4, 'min_data_in_leaf': 607}",-2.199000812608885,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 298, 'metric': 'auc_mu', 'lambda_l1': 0.00013408830630498944, 'lambda_l2': 0.04709725670677502, 'num_leaves': 211, 'feature_fraction': 0.6095140595988572, 'bagging_fraction': 0.8575094645815134, 'bagging_freq': 4, 'min_data_in_leaf': 728}",-2.199214823514162,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 278, 'metric': 'auc_mu', 'lambda_l1': 0.00026887643619289347, 'lambda_l2': 1.435767204228136e-07, 'num_leaves': 206, 'feature_fraction': 0.6264638792038785, 'bagging_fraction': 0.8024750461099894, 'bagging_freq': 4, 'min_data_in_leaf': 692}",-2.198947219753322,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 333, 'metric': 'auc_mu', 'lambda_l1': 1.0896059684016591e-05, 'lambda_l2': 3.685049227403994e-08, 'num_leaves': 230, 'feature_fraction': 0.6336211461054764, 'bagging_fraction': 0.8259556789185505, 'bagging_freq': 2, 'min_data_in_leaf': 802}",-2.1997825504060353,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 126, 'metric': 'auc_mu', 'lambda_l1': 1.6496947717198934e-05, 'lambda_l2': 5.373597769783261e-08, 'num_leaves': 217, 'feature_fraction': 0.6587928943683302, 'bagging_fraction': 0.9628205337302419, 'bagging_freq': 2, 'min_data_in_leaf': 771}",-2.198782792573413,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 319, 'metric': 'auc_mu', 'lambda_l1': 2.4828405896603427e-05, 'lambda_l2': 7.561360047427885e-08, 'num_leaves': 224, 'feature_fraction': 0.6030956803224893, 'bagging_fraction': 0.8135346117452994, 'bagging_freq': 2, 'min_data_in_leaf': 827}",-2.1990029075494877,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 304, 'metric': 'auc_mu', 'lambda_l1': 0.0010756002418740684, 'lambda_l2': 1.9625786491778941e-07, 'num_leaves': 236, 'feature_fraction': 0.5565943950785206, 'bagging_fraction': 0.6963096174924375, 'bagging_freq': 2, 'min_data_in_leaf': 745}",-2.2000126246147014,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 341, 'metric': 'auc_mu', 'lambda_l1': 6.0959642580982985e-06, 'lambda_l2': 0.000504218194374561, 'num_leaves': 211, 'feature_fraction': 0.5729774047842451, 'bagging_fraction': 0.8458730233922421, 'bagging_freq': 2, 'min_data_in_leaf': 714}",-2.199002082773458,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 351, 'metric': 'auc_mu', 'lambda_l1': 3.4477025432568603e-05, 'lambda_l2': 2.7057507181841217e-08, 'num_leaves': 197, 'feature_fraction': 0.6726446036034868, 'bagging_fraction': 0.8679724774653238, 'bagging_freq': 4, 'min_data_in_leaf': 843}",-2.1991302305809763,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 289, 'metric': 'auc_mu', 'lambda_l1': 0.017954589118764505, 'lambda_l2': 1.0018273819476319e-07, 'num_leaves': 190, 'feature_fraction': 0.702589507875011, 'bagging_fraction': 0.8352592128349543, 'bagging_freq': 3, 'min_data_in_leaf': 665}",-2.19928749163214,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 371, 'metric': 'auc_mu', 'lambda_l1': 3.6646940487572447e-06, 'lambda_l2': 1.4423000407374965e-08, 'num_leaves': 203, 'feature_fraction': 0.6398177615498483, 'bagging_fraction': 0.8531644662791744, 'bagging_freq': 2, 'min_data_in_leaf': 354}",-2.199262767610405,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 264, 'metric': 'multi_logloss', 'lambda_l1': 9.480634528062955e-05, 'lambda_l2': 1.1707527491959185e-08, 'num_leaves': 241, 'feature_fraction': 0.6220426330607874, 'bagging_fraction': 0.7931260151175408, 'bagging_freq': 3, 'min_data_in_leaf': 627}",-2.1995039701943373,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 256, 'metric': 'multi_logloss', 'lambda_l1': 0.00015873961544228516, 'lambda_l2': 1.018690240387336e-08, 'num_leaves': 208, 'feature_fraction': 0.6081871680110558, 'bagging_fraction': 0.7632501926569424, 'bagging_freq': 3, 'min_data_in_leaf': 570}",-2.199131371676911,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 276, 'metric': 'multi_logloss', 'lambda_l1': 0.0003734148617775483, 'lambda_l2': 0.17337224236143892, 'num_leaves': 221, 'feature_fraction': 0.5908854565756889, 'bagging_fraction': 0.7840816568118865, 'bagging_freq': 3, 'min_data_in_leaf': 597}",-2.1988307031443397,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 239, 'metric': 'multi_logloss', 'lambda_l1': 0.00011037280632868415, 'lambda_l2': 0.08881121782806747, 'num_leaves': 228, 'feature_fraction': 0.5360033953707997, 'bagging_fraction': 0.8076839851387982, 'bagging_freq': 4, 'min_data_in_leaf': 639}",-2.19882950835845,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 250, 'metric': 'multi_logloss', 'lambda_l1': 4.8607968699559455e-05, 'lambda_l2': 1.7760822109435425e-08, 'num_leaves': 213, 'feature_fraction': 0.652433802549614, 'bagging_fraction': 0.8247090485477196, 'bagging_freq': 3, 'min_data_in_leaf': 660}",-2.19844836713204,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 267, 'metric': 'multi_logloss', 'lambda_l1': 6.647181183086178e-05, 'lambda_l2': 3.224812838179964e-08, 'num_leaves': 219, 'feature_fraction': 0.6373768071051206, 'bagging_fraction': 0.8109078860298379, 'bagging_freq': 3, 'min_data_in_leaf': 692}",-2.198606640402629,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 233, 'metric': 'multi_logloss', 'lambda_l1': 0.0002583884194649595, 'lambda_l2': 1.888229263702264e-08, 'num_leaves': 206, 'feature_fraction': 0.6161611235802107, 'bagging_fraction': 0.7968932073095282, 'bagging_freq': 3, 'min_data_in_leaf': 612}",-2.199699439320476,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 254, 'metric': 'multi_logloss', 'lambda_l1': 0.0001599037115740415, 'lambda_l2': 4.499607911722985e-05, 'num_leaves': 212, 'feature_fraction': 0.5826897158103009, 'bagging_fraction': 0.7765752277946959, 'bagging_freq': 3, 'min_data_in_leaf': 626}",-2.1991212959070556,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 214, 'metric': 'multi_logloss', 'lambda_l1': 7.32879419632482e-05, 'lambda_l2': 4.140520631397671e-08, 'num_leaves': 199, 'feature_fraction': 0.48325785498701374, 'bagging_fraction': 0.8180578158606876, 'bagging_freq': 4, 'min_data_in_leaf': 553}",-2.1999449073946615,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 246, 'metric': 'multi_logloss', 'lambda_l1': 0.0006343465467394563, 'lambda_l2': 1.0968237214923935e-08, 'num_leaves': 222, 'feature_fraction': 0.7565919359923095, 'bagging_fraction': 0.6660203167146247, 'bagging_freq': 3, 'min_data_in_leaf': 678}",-2.199398047788785,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 262, 'metric': 'multi_logloss', 'lambda_l1': 2.790035755132267e-05, 'lambda_l2': 2.684898458702669e-08, 'num_leaves': 231, 'feature_fraction': 0.602755173793909, 'bagging_fraction': 0.7963817553385822, 'bagging_freq': 4, 'min_data_in_leaf': 646}",-2.199202214382801,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 271, 'metric': 'multi_logloss', 'lambda_l1': 0.00010667727511569377, 'lambda_l2': 1.0345355960497171e-08, 'num_leaves': 215, 'feature_fraction': 0.6234105842748674, 'bagging_fraction': 0.8246023766345125, 'bagging_freq': 4, 'min_data_in_leaf': 589}",-2.1991083496212913,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 253, 'metric': 'multi_logloss', 'lambda_l1': 0.00020027390140130117, 'lambda_l2': 2.1875013592157018e-08, 'num_leaves': 225, 'feature_fraction': 0.5944545805863914, 'bagging_fraction': 0.8434598333160443, 'bagging_freq': 4, 'min_data_in_leaf': 525}",-2.1996272290604066,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 242, 'metric': 'multi_logloss', 'lambda_l1': 0.00034911482710510514, 'lambda_l2': 7.427793957698381e-08, 'num_leaves': 206, 'feature_fraction': 0.5695141626498411, 'bagging_fraction': 0.819050247216386, 'bagging_freq': 4, 'min_data_in_leaf': 582}",-2.198466025593508,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 226, 'metric': 'multi_logloss', 'lambda_l1': 0.00012914232768606462, 'lambda_l2': 3.711741868642277e-08, 'num_leaves': 210, 'feature_fraction': 0.6293457617996185, 'bagging_fraction': 0.9751657280029474, 'bagging_freq': 4, 'min_data_in_leaf': 619}",-2.199628062696415,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 283, 'metric': 'multi_logloss', 'lambda_l1': 5.1104177593284477e-05, 'lambda_l2': 2.1842120570083846e-05, 'num_leaves': 202, 'feature_fraction': 0.612860843922106, 'bagging_fraction': 0.8074092594818939, 'bagging_freq': 3, 'min_data_in_leaf': 644}",-2.1989384730267294,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 257, 'metric': 'multi_logloss', 'lambda_l1': 0.9586265629706501, 'lambda_l2': 0.10860870212114815, 'num_leaves': 218, 'feature_fraction': 0.5800668870918545, 'bagging_fraction': 0.7350393210849558, 'bagging_freq': 7, 'min_data_in_leaf': 502}",-2.199430150459255,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 268, 'metric': 'multi_logloss', 'lambda_l1': 7.234187207653115e-05, 'lambda_l2': 0.26030196667049327, 'num_leaves': 193, 'feature_fraction': 0.6470450165675021, 'bagging_fraction': 0.834883156596178, 'bagging_freq': 4, 'min_data_in_leaf': 662}",-2.198421787509068,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 236, 'metric': 'multi_logloss', 'lambda_l1': 4.013233583704696e-05, 'lambda_l2': 1.5634821549091917e-08, 'num_leaves': 234, 'feature_fraction': 0.5962085421022201, 'bagging_fraction': 0.7830574747673045, 'bagging_freq': 3, 'min_data_in_leaf': 542}",-2.199535848264854,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 249, 'metric': 'multi_logloss', 'lambda_l1': 0.00023420398751380006, 'lambda_l2': 1.1184272931386152e-07, 'num_leaves': 213, 'feature_fraction': 0.8126023209219746, 'bagging_fraction': 0.8626907830069782, 'bagging_freq': 4, 'min_data_in_leaf': 470}",-2.199050465715609,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 294, 'metric': 'multi_logloss', 'lambda_l1': 0.0005174846727055951, 'lambda_l2': 0.5391547450163491, 'num_leaves': 223, 'feature_fraction': 0.495737452629063, 'bagging_fraction': 0.8037692775863988, 'bagging_freq': 6, 'min_data_in_leaf': 702}",-2.1997267242124106,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 328, 'metric': 'multi_logloss', 'lambda_l1': 8.91580235514821e-05, 'lambda_l2': 1.6997661169778532e-08, 'num_leaves': 227, 'feature_fraction': 0.6421926937046171, 'bagging_fraction': 0.8461457468246996, 'bagging_freq': 3, 'min_data_in_leaf': 214}",-2.199318364345214,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 280, 'metric': 'auc_mu', 'lambda_l1': 0.00799726733935323, 'lambda_l2': 0.0002562267924776397, 'num_leaves': 198, 'feature_fraction': 0.6288553367247386, 'bagging_fraction': 0.8296270301631932, 'bagging_freq': 3, 'min_data_in_leaf': 608}",-2.19915422691803,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 300, 'metric': 'multi_logloss', 'lambda_l1': 0.15627361338823265, 'lambda_l2': 0.09340615568823167, 'num_leaves': 181, 'feature_fraction': 0.6145832646669568, 'bagging_fraction': 0.637691590047201, 'bagging_freq': 3, 'min_data_in_leaf': 627}",-2.1984238653663524,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 287, 'metric': 'multi_logloss', 'lambda_l1': 0.11218655137961611, 'lambda_l2': 0.07151301738151919, 'num_leaves': 206, 'feature_fraction': 0.9483537356260169, 'bagging_fraction': 0.8198460145918187, 'bagging_freq': 3, 'min_data_in_leaf': 678}",-2.2001238335750197,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 259, 'metric': 'multi_logloss', 'lambda_l1': 0.07468008165213841, 'lambda_l2': 1.015776756395858e-08, 'num_leaves': 217, 'feature_fraction': 0.5976252785927236, 'bagging_fraction': 0.8785059330417436, 'bagging_freq': 4, 'min_data_in_leaf': 584}",-2.1995259227697095,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 274, 'metric': 'multi_logloss', 'lambda_l1': 0.04468464075710313, 'lambda_l2': 0.18288573822321705, 'num_leaves': 210, 'feature_fraction': 0.4726894019537888, 'bagging_fraction': 0.9502859532542206, 'bagging_freq': 3, 'min_data_in_leaf': 645}",-2.199538695033536,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 311, 'metric': 'multi_logloss', 'lambda_l1': 0.24110029922922493, 'lambda_l2': 0.047562021221538436, 'num_leaves': 169, 'feature_fraction': 0.5842681302456639, 'bagging_fraction': 0.8475624441200472, 'bagging_freq': 4, 'min_data_in_leaf': 721}",-2.1985797728845697,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 246, 'metric': 'multi_logloss', 'lambda_l1': 0.0001510075632470821, 'lambda_l2': 0.00012905562183813715, 'num_leaves': 205, 'feature_fraction': 0.8834435331816859, 'bagging_fraction': 0.8345774642061012, 'bagging_freq': 3, 'min_data_in_leaf': 605}",-2.1987481569484495,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 262, 'metric': 'multi_logloss', 'lambda_l1': 5.527966542499975, 'lambda_l2': 0.12922300365102138, 'num_leaves': 195, 'feature_fraction': 0.6076255902701508, 'bagging_fraction': 0.8563181461915388, 'bagging_freq': 4, 'min_data_in_leaf': 673}",-2.199331898884303,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 317, 'metric': 'auc_mu', 'lambda_l1': 3.025998500779459e-05, 'lambda_l2': 0.2985965008086807, 'num_leaves': 238, 'feature_fraction': 0.6361878435581748, 'bagging_fraction': 0.8383314394379294, 'bagging_freq': 3, 'min_data_in_leaf': 634}",-2.198786504367979,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 305, 'metric': 'auc_mu', 'lambda_l1': 0.02805643355553384, 'lambda_l2': 0.0018733607085036706, 'num_leaves': 219, 'feature_fraction': 0.6480840104728025, 'bagging_fraction': 0.8122055410794461, 'bagging_freq': 3, 'min_data_in_leaf': 560}",-2.19894990162216,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 356, 'metric': 'auc_mu', 'lambda_l1': 2.0060464886349757e-05, 'lambda_l2': 0.0006711913020049027, 'num_leaves': 248, 'feature_fraction': 0.6228944778343682, 'bagging_fraction': 0.7984102359396832, 'bagging_freq': 3, 'min_data_in_leaf': 706}",-2.199102467307676,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 293, 'metric': 'auc_mu', 'lambda_l1': 0.00010399955125521928, 'lambda_l2': 0.040496297281508546, 'num_leaves': 256, 'feature_fraction': 0.6566119580297959, 'bagging_fraction': 0.8225731429751427, 'bagging_freq': 3, 'min_data_in_leaf': 659}",-2.19879608491213,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 330, 'metric': 'auc_mu', 'lambda_l1': 0.08515097962195183, 'lambda_l2': 0.0003826024517143558, 'num_leaves': 214, 'feature_fraction': 0.5151269549420476, 'bagging_fraction': 0.8604517915802389, 'bagging_freq': 3, 'min_data_in_leaf': 745}",-2.1995121125190336,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 239, 'metric': 'auc_mu', 'lambda_l1': 0.4516073896896345, 'lambda_l2': 2.792140185425811e-08, 'num_leaves': 246, 'feature_fraction': 0.621830067576171, 'bagging_fraction': 0.9340993968483362, 'bagging_freq': 4, 'min_data_in_leaf': 695}",-2.1995079809240132,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 321, 'metric': 'multi_logloss', 'lambda_l1': 0.0002984724034329138, 'lambda_l2': 0.019987269011070615, 'num_leaves': 228, 'feature_fraction': 0.6394784966789242, 'bagging_fraction': 0.8397109371374247, 'bagging_freq': 3, 'min_data_in_leaf': 611}",-2.1983963675293565,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 306, 'metric': 'auc_mu', 'lambda_l1': 5.8557499472468785e-05, 'lambda_l2': 0.0696317093801002, 'num_leaves': 256, 'feature_fraction': 0.6687462885184443, 'bagging_fraction': 0.8724023520023625, 'bagging_freq': 2, 'min_data_in_leaf': 657}",-2.1986476650754305,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 364, 'metric': 'auc_mu', 'lambda_l1': 0.00018456730577714933, 'lambda_l2': 4.734609773543083e-08, 'num_leaves': 201, 'feature_fraction': 0.6852266451534215, 'bagging_fraction': 0.8273786018785043, 'bagging_freq': 4, 'min_data_in_leaf': 589}",-2.1995053562597606,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 252, 'metric': 'multi_logloss', 'lambda_l1': 0.04977707506739772, 'lambda_l2': 1.4229858746691694e-05, 'num_leaves': 189, 'feature_fraction': 0.7178153756210633, 'bagging_fraction': 0.8165235785169013, 'bagging_freq': 3, 'min_data_in_leaf': 633}",-2.199754057520592,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 341, 'metric': 'auc_mu', 'lambda_l1': 1.2237931938888309e-05, 'lambda_l2': 4.26366901052189e-08, 'num_leaves': 218, 'feature_fraction': 0.6669374373980101, 'bagging_fraction': 0.8310768724034454, 'bagging_freq': 2, 'min_data_in_leaf': 780}",-2.1987232457375683,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 346, 'metric': 'auc_mu', 'lambda_l1': 1.6057920169814198e-05, 'lambda_l2': 6.648058828814248e-08, 'num_leaves': 209, 'feature_fraction': 0.6632183192996434, 'bagging_fraction': 0.8474114819152383, 'bagging_freq': 2, 'min_data_in_leaf': 793}",-2.19879979369049,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 337, 'metric': 'auc_mu', 'lambda_l1': 3.899300332691979e-05, 'lambda_l2': 0.0010265185247125257, 'num_leaves': 222, 'feature_fraction': 0.6521151220756461, 'bagging_fraction': 0.8053598556376494, 'bagging_freq': 2, 'min_data_in_leaf': 761}",-2.198403522267134,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 324, 'metric': 'auc_mu', 'lambda_l1': 8.466088118794306e-06, 'lambda_l2': 2.724506999008965e-08, 'num_leaves': 46, 'feature_fraction': 0.6342241052904843, 'bagging_fraction': 0.8306137167699444, 'bagging_freq': 2, 'min_data_in_leaf': 733}",-2.1989915903127226,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 352, 'metric': 'auc_mu', 'lambda_l1': 2.4800513761621563e-05, 'lambda_l2': 1.847251637537669e-07, 'num_leaves': 216, 'feature_fraction': 0.6102917756132464, 'bagging_fraction': 0.5953789267682488, 'bagging_freq': 2, 'min_data_in_leaf': 676}",-2.198693895807097,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 313, 'metric': 'auc_mu', 'lambda_l1': 0.1242075873381844, 'lambda_l2': 0.13887249143349806, 'num_leaves': 91, 'feature_fraction': 0.6214452480237581, 'bagging_fraction': 0.8162485987053921, 'bagging_freq': 3, 'min_data_in_leaf': 626}",-2.1984778433873404,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 232, 'metric': 'multi_logloss', 'lambda_l1': 7.135611820126854e-05, 'lambda_l2': 5.528966547207176e-08, 'num_leaves': 119, 'feature_fraction': 0.6459794814252195, 'bagging_fraction': 0.8507486585787982, 'bagging_freq': 4, 'min_data_in_leaf': 647}",-2.199823613066467,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 382, 'metric': 'auc_mu', 'lambda_l1': 0.20846796470524073, 'lambda_l2': 9.596948754550323e-08, 'num_leaves': 225, 'feature_fraction': 0.6004467767147335, 'bagging_fraction': 0.8387599246331435, 'bagging_freq': 2, 'min_data_in_leaf': 718}",-2.1988035170130975,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 299, 'metric': 'multi_logloss', 'lambda_l1': 5.373633839508499e-05, 'lambda_l2': 1.0652398751691032e-08, 'num_leaves': 202, 'feature_fraction': 0.5019343038835198, 'bagging_fraction': 0.8013819234084518, 'bagging_freq': 1, 'min_data_in_leaf': 572}",-2.198943498249743,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 346, 'metric': 'multi_error', 'lambda_l1': 9.864283332967239e-06, 'lambda_l2': 3.9082856156661526e-07, 'num_leaves': 117, 'feature_fraction': 0.6814781452347207, 'bagging_fraction': 0.8268797875249072, 'bagging_freq': 4, 'min_data_in_leaf': 691}",-2.199375603790697,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 360, 'metric': 'multi_error', 'lambda_l1': 0.011899124684894844, 'lambda_l2': 4.4469923557220314e-07, 'num_leaves': 127, 'feature_fraction': 0.6909279690908781, 'bagging_fraction': 0.8625625780920128, 'bagging_freq': 4, 'min_data_in_leaf': 956}",-2.1990373580376295,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 333, 'metric': 'multi_error', 'lambda_l1': 5.884236579005317e-06, 'lambda_l2': 8.958749547889111e-07, 'num_leaves': 85, 'feature_fraction': 0.6610627547604983, 'bagging_fraction': 0.9645070031183319, 'bagging_freq': 4, 'min_data_in_leaf': 606}",-2.198595576525137,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 337, 'metric': 'multi_error', 'lambda_l1': 9.493769099247797e-05, 'lambda_l2': 2.929148651019223e-07, 'num_leaves': 105, 'feature_fraction': 0.7682538009600399, 'bagging_fraction': 0.8504779375142842, 'bagging_freq': 4, 'min_data_in_leaf': 757}",-2.198973569425161,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 345, 'metric': 'multi_error', 'lambda_l1': 1.837921268901207e-05, 'lambda_l2': 1.957151935649442e-07, 'num_leaves': 112, 'feature_fraction': 0.6699543035714598, 'bagging_fraction': 0.8394618197334724, 'bagging_freq': 4, 'min_data_in_leaf': 661}",-2.198976009259748,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 245, 'metric': 'auc_mu', 'lambda_l1': 1.3120905671849483e-05, 'lambda_l2': 2.307013831618388e-08, 'num_leaves': 215, 'feature_fraction': 0.6322550637470454, 'bagging_fraction': 0.8112186578043393, 'bagging_freq': 3, 'min_data_in_leaf': 640}",-2.1995487419937683,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 373, 'metric': 'multi_error', 'lambda_l1': 0.00019138089627112587, 'lambda_l2': 0.20202634152879612, 'num_leaves': 107, 'feature_fraction': 0.6479618786605003, 'bagging_fraction': 0.8246883001712129, 'bagging_freq': 4, 'min_data_in_leaf': 125}",-2.1997916323682225,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 355, 'metric': 'auc_mu', 'lambda_l1': 0.0007413423390622125, 'lambda_l2': 0.10296769431866282, 'num_leaves': 113, 'feature_fraction': 0.5863334699452636, 'bagging_fraction': 0.8709731195899456, 'bagging_freq': 3, 'min_data_in_leaf': 879}",-2.1985161395944894,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 253, 'metric': 'multi_logloss', 'lambda_l1': 4.305060533315846e-06, 'lambda_l2': 0.00324315130937993, 'num_leaves': 232, 'feature_fraction': 0.6764547117793397, 'bagging_fraction': 0.8593709530830421, 'bagging_freq': 4, 'min_data_in_leaf': 433}",-2.1990855858869973,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 275, 'metric': 'auc_mu', 'lambda_l1': 0.029587913002360928, 'lambda_l2': 0.005670464219646637, 'num_leaves': 207, 'feature_fraction': 0.6583247064190704, 'bagging_fraction': 0.8891624082960211, 'bagging_freq': 4, 'min_data_in_leaf': 684}",-2.199544450497504,,,,,Hyper Parameter,1
